-2796.00,-6012.00,-17144.00,-2304.00,-21094.00,2376.00
-1988.00,-6092.00,-19860.00,-2288.00,-17860.00,4509.00
-3068.00,-6040.00,-21900.00,-2256.00,-9963.00,5380.00
-3512.00,-4324.00,-17396.00,-2272.00,-2773.00,2660.00
-1692.00,-1828.00,-17116.00,-2272.00,-2315.00,2857.00
-1184.00,-2164.00,-15268.00,-2240.00,-4482.00,2171.00
-356.00,-3236.00,-17480.00,-2272.00,-5789.00,4332.00
-3232.00,-3072.00,-18516.00,-2304.00,-5357.00,1458.00
-648.00,-5240.00,-14512.00,-2240.00,-8149.00,4192.00
-1664.00,-2876.00,-18880.00,-2256.00,-3611.00,3134.00
-948.00,-2944.00,-16744.00,-2288.00,-1980.00,3553.00
148.00,-3448.00,-15296.00,-2288.00,-547.00,2173.00
928.00,-1720.00,-16228.00,-2240.00,-272.00,3577.00
1260.00,-1148.00,-16304.00,-2272.00,-435.00,2802.00
1000.00,-1012.00,-15288.00,-2288.00,-1657.00,1446.00
1360.00,-676.00,-16156.00,-2256.00,-1844.00,1665.00
844.00,-1852.00,-15824.00,-2224.00,-1545.00,1145.00
604.00,-2460.00,-16148.00,-2240.00,416.00,601.00
1112.00,-2352.00,-15772.00,-2256.00,1197.00,174.00
1864.00,-2056.00,-15804.00,-2256.00,1674.00,648.00
896.00,-1940.00,-15548.00,-2240.00,1586.00,779.00
296.00,-1824.00,-15488.00,-2272.00,1189.00,1059.00
-1316.00,-1388.00,-16816.00,-2256.00,1706.00,-1064.00
-504.00,-3420.00,-14984.00,-2224.00,1306.00,-2014.00
-1444.00,-2592.00,-16044.00,-2224.00,3084.00,-2489.00
-796.00,-2640.00,-15520.00,-2256.00,3034.00,-1437.00
-820.00,-2784.00,-15656.00,-2256.00,2261.00,-785.00
-576.00,-3260.00,-16052.00,-2272.00,1449.00,936.00
-32.00,-2532.00,-17608.00,-2256.00,537.00,782.00
320.00,-3776.00,-16560.00,-2288.00,-168.00,154.00
108.00,-3452.00,-17848.00,-2240.00,468.00,-323.00
-256.00,-3752.00,-16604.00,-2224.00,1058.00,-1753.00
260.00,-3956.00,-17560.00,-2256.00,1885.00,-1227.00
440.00,-3868.00,-17328.00,-2272.00,1731.00,-1398.00
-56.00,-4080.00,-17416.00,-2272.00,1772.00,-718.00
-436.00,-3916.00,-17780.00,-2256.00,2048.00,-136.00
-604.00,-4120.00,-17288.00,-2240.00,2692.00,429.00
-576.00,-3872.00,-17316.00,-2256.00,3043.00,988.00
-884.00,-3736.00,-17120.00,-2272.00,3427.00,1489.00
-932.00,-3544.00,-16484.00,-2240.00,3167.00,1880.00
-716.00,-3492.00,-16292.00,-2240.00,2412.00,2165.00
-644.00,-3460.00,-16116.00,-2224.00,1765.00,2489.00
32.00,-3560.00,-15984.00,-2224.00,1024.00,2815.00
148.00,-3272.00,-16484.00,-2240.00,1019.00,3336.00
-1000.00,-3556.00,-15324.00,-2272.00,2321.00,2264.00
-716.00,-3808.00,-15428.00,-2272.00,3313.00,2548.00
-248.00,-3532.00,-15424.00,-2240.00,2558.00,2468.00
612.00,-3612.00,-15932.00,-2256.00,2238.00,3565.00
688.00,-3500.00,-16552.00,-2256.00,2098.00,4360.00
436.00,-3856.00,-16472.00,-2272.00,2826.00,4995.00
1220.00,-3392.00,-17096.00,-2272.00,2973.00,4193.00
904.00,-3228.00,-17264.00,-2240.00,3721.00,3226.00
796.00,-3404.00,-17040.00,-2256.00,4438.00,3091.00
1048.00,-3404.00,-17236.00,-2288.00,5082.00,2630.00
988.00,-3200.00,-17528.00,-2224.00,5918.00,2054.00
144.00,-3280.00,-16920.00,-2256.00,5874.00,-465.00
536.00,-3956.00,-16188.00,-2240.00,4279.00,-233.00
56.00,-4256.00,-15652.00,-2256.00,3011.00,-1520.00
296.00,-4140.00,-17436.00,-2240.00,2722.00,-120.00
124.00,-4712.00,-15660.00,-2288.00,1925.00,-761.00
296.00,-4828.00,-16776.00,-2288.00,2906.00,472.00
-212.00,-4128.00,-17988.00,-2240.00,3892.00,2621.00
300.00,-5132.00,-17220.00,-2224.00,5953.00,2897.00
492.00,-5188.00,-16532.00,-2256.00,7552.00,2646.00
1480.00,-4528.00,-16888.00,-2256.00,7653.00,1775.00
1736.00,-4632.00,-16252.00,-2240.00,6734.00,994.00
832.00,-5024.00,-16308.00,-2272.00,5616.00,694.00
244.00,-4672.00,-15888.00,-2256.00,4415.00,-25.00
260.00,-4320.00,-15832.00,-2272.00,2496.00,-408.00
268.00,-4224.00,-16172.00,-2256.00,1620.00,-701.00
-24.00,-4188.00,-16712.00,-2272.00,625.00,612.00
-568.00,-4728.00,-16364.00,-2224.00,-529.00,1317.00
-828.00,-4804.00,-16284.00,-2240.00,-1374.00,2275.00
-668.00,-5200.00,-16412.00,-2208.00,-2137.00,3095.00
-108.00,-5476.00,-16884.00,-2272.00,-2744.00,3266.00
100.00,-5464.00,-16960.00,-2256.00,-2142.00,2304.00
1272.00,-5684.00,-17228.00,-2288.00,-606.00,2807.00
1692.00,-5640.00,-18344.00,-2256.00,1532.00,3225.00
1824.00,-5448.00,-17792.00,-2240.00,3477.00,2125.00
2104.00,-6044.00,-16940.00,-2240.00,4008.00,1853.00
2216.00,-5612.00,-16576.00,-2240.00,3698.00,1293.00
1608.00,-5960.00,-16108.00,-2272.00,2961.00,786.00
1436.00,-6232.00,-15356.00,-2240.00,160.00,130.00
1452.00,-5620.00,-15788.00,-2256.00,-2871.00,-174.00
1468.00,-5436.00,-16720.00,-2288.00,-4171.00,1003.00
1196.00,-5792.00,-16840.00,-2256.00,-4050.00,2506.00
852.00,-5328.00,-17100.00,-2256.00,-3855.00,3471.00
1312.00,-5204.00,-18048.00,-2304.00,-3743.00,4046.00
920.00,-5844.00,-17664.00,-2272.00,-2755.00,4334.00
1120.00,-6084.00,-17372.00,-2272.00,-2411.00,4907.00
1972.00,-5620.00,-17480.00,-2304.00,-2280.00,5831.00
1756.00,-5232.00,-16376.00,-2272.00,-3462.00,6735.00
1572.00,-5168.00,-17296.00,-2272.00,-3793.00,7615.00
